"gene","0-90d CCD/HD log2 fold-change","0-90d CCD/HD p-value","0-90d CCD/HD FDR","90-120d CCD/HD log2 fold-change","90-120d CCD/HD p-value","90-120d CCD/HD FDR","120-150d CCD/HD log2 fold-change","120-150d CCD/HD p-value","120-150d CCD/HD FDR","150-360d CCD/HD log2 fold-change","150-360d CCD/HD p-value","150-360d CCD/HD FDR"
"IL2RA",-0.151409592042878,0.0444165358467599,0.12261737314821,-0.166373218305167,0.0474336849762167,0.140406232457568,-0.138253805729364,0.103905305615869,0.192150242203509,-0.0503991185860137,0.520671595827445,0.722424172258851
"CCL14",-0.103656793301335,0.420950897267416,0.574902903865216,-0.0850135552089867,0.535069342545829,0.674728551040662,-0.121479679561459,0.293414877084424,0.411548900809073,-0.129709589711954,0.260107553780782,0.500546012065678
"IL15RA",-0.0718135794956595,0.620448752435687,0.75409887678111,0.0757780489283765,0.550898041889179,0.692429571350139,0.0669817645949019,0.571144187600084,0.676101771845123,-0.0525980047652238,0.643219360330212,0.813375497322866
"CEACAM3",0.157298737036746,0.249080050050231,0.391339184326887,0.187276217683122,0.120788789848541,0.252350633926816,0.866751786288243,2.58742669073411e-07,9.09127650880668e-06,0.257685199148305,0.0110550036317937,0.0750573454763565
"IL13RA1",-0.368404454051136,9.12770735312826e-06,0.000391984321331564,-0.366459761214284,3.34235930517081e-05,0.00083210481883085,-0.458322999909426,3.08946522445705e-07,1.03832896456752e-05,-0.19802879034878,0.004247446931189,0.041560461744419
"NEU1",-0.0675594721995655,0.190929340070995,0.333910361707872,-0.0176554568043315,0.730757422624059,0.809277202991973,-0.0856698498995672,0.140054330543898,0.241118034544395,0.0313934639630317,0.493611142833996,0.708166416720893
"IL1F10",-0.158861328969604,0.169912375001684,0.304738435907892,-0.109691693683017,0.331992078655971,0.489751673284476,-0.170242188585824,0.0974784819550718,0.184420573551269,-0.0936185863709949,0.338911372404825,0.576853696548332
"CTSG",0.00951178045789608,0.930460998166345,0.968030082883694,-0.0565859059081213,0.657464310485325,0.764240469180686,0.032483648658852,0.795927494368276,0.857665792243298,-0.0651184566496839,0.581289210472253,0.772241648151732
"IFIH1",0.10363433085177,0.266797309035944,0.410825338415906,0.385399514546427,0.000189975684121459,0.00277077743067714,0.45685554873264,3.11739441925061e-05,0.000370730136320111,0.192522656198731,0.0509319762458042,0.194903057613894
"EVL",0.0222867964488088,0.701869609893683,0.819554695540509,0.0151990176150267,0.791118850627837,0.852907770621085,0.0736610916177243,0.212523715952545,0.328656627971997,0.116283169877733,0.0502717792718958,0.194300426885877
"HLA.DRA",-0.00507786522978156,0.929729489655182,0.968030082883694,-0.0236553616892934,0.696561159898048,0.788102596736659,-0.237996005494788,0.000931562030851894,0.00458660796081856,-0.156331676778375,0.020769525296024,0.104933614730893
"CD70",-0.00621145644411194,0.946196811374987,0.973166981140193,0.0675473895582452,0.516836790753491,0.662028043197143,0.0318949066842558,0.682285791618156,0.774113452563704,0.00963753854282987,0.897535240119166,0.959045734938402
"EIF2AK2",-0.291641786015591,0.00483701473383984,0.0261469397850224,-0.336586261016743,0.00136656914269241,0.0112139157583142,-0.335309876513766,0.00183975648183175,0.00772897695899967,-0.212077410411516,0.0598667426256581,0.208868211799993
"IL1R2",-0.0809682759355261,0.421861138201917,0.575129911516899,-0.0118977200904514,0.914455293651327,0.933783278721897,0.0661938337154804,0.538335301389016,0.652246376134341,-0.12008377705517,0.252848090194527,0.493564580101942
"HMGB1",-0.182472432267715,0.000539185327139575,0.00641215781352141,-0.0814900277541874,0.106494508918438,0.231888043363247,-0.256991012251865,1.85178482485984e-06,3.67033248619656e-05,-0.110545843816632,0.0154396964922023,0.091806810680557
"IFNA2",-0.139265098337018,0.27545201318786,0.421632487513299,-0.0689817299485616,0.588961278230451,0.715828723383866,-0.133187940445587,0.203364190674426,0.319446972544437,-0.0799035483748803,0.426204025807855,0.65109824495943
"TRIM6",-0.214635626239569,0.0454647014940092,0.123851443564383,-0.216698400615052,0.0650061306862284,0.170071210097954,-0.205959053168128,0.0331468688295032,0.079573073308093,-0.261854004765288,0.0083094841666031,0.0662188789771566
"HDC",-0.0116241152315342,0.905553410022213,0.952371137343089,-0.125397010767937,0.287530486128393,0.441870906117788,-0.178415657376505,0.138806669646576,0.239503472403579,-0.193765055788501,0.113297463495116,0.308376546766636
"IL1RAP",-0.0647245388906065,0.46595472112285,0.616751711349251,-0.105980984018907,0.269943978865747,0.425850399312698,-0.127969343397282,0.204636903230973,0.320211186634701,-0.148935503460787,0.119726959260112,0.32135048440301
"RIPK2",-0.129555253401008,0.112402461483785,0.231082720018526,-0.0883297078474573,0.335247651882604,0.492673830618351,-0.356922873481468,0.000376707735824508,0.00227496156087769,-0.250651608662705,0.00187384850506683,0.0284016645964051
"PDHB",-0.0203916636851122,0.708046519411965,0.825520300913196,-0.113495310454353,0.0509934276530562,0.146058797546257,-0.1515534559493,0.0139817185611388,0.0390175756236834,0.0825404870193541,0.0656972849789546,0.221764197767388
"OSM",1.13700455604399,1.95941261326208e-07,1.89328243756448e-05,1.54089244094456,9.42751577540693e-12,3.64373484719478e-09,1.77508509945451,3.23054268031552e-12,2.4972094918839e-09,1.08969721403158,3.29254084984422e-06,0.000509026815385917
"PIK3R6",0.122882714142429,0.186400913382737,0.328967822020219,0.0589693185790572,0.578455937948291,0.710176659595118,0.165186680395946,0.0908544339706896,0.17513834777891,0.0706396461577528,0.408962372750798,0.645159008441565
"KIR2DL1",-0.106708164724001,0.323448664754612,0.477169596827698,-0.15676225460673,0.175369421240214,0.327440972508901,-0.206342827854356,0.0553793636824197,0.117605077270633,-0.109037176970408,0.35670568539358,0.595658367739308
"CD69",0.366432285018832,0.00314542706356323,0.0195679369845905,0.738102367690828,1.54068194049542e-06,9.16113184617659e-05,0.502269648202718,0.000400495410185637,0.00234532539449619,0.0901144863881241,0.564515458589057,0.761554013070403
"SELENOS",0.0494847644371336,0.449055307051235,0.599515979880146,0.0657789353174552,0.34447155615093,0.50146235951915,0.111184910527475,0.0939710576554735,0.180695590964381,0.0651515823004569,0.243015535986026,0.47921175846224
"IDO1",-0.0262436706003412,0.845643290868728,0.923134204814838,-0.181420065558706,0.248309949664717,0.409894726158173,-0.418102620302661,0.00471345045834519,0.0161216690455789,-0.0583537450638502,0.701331743717816,0.845755753344574
"IL12A",-0.0366181408016372,0.715862402170274,0.832122762221988,-0.0124151599453782,0.902792981329499,0.927762458473085,-0.11183724985652,0.195915302952845,0.310970285795789,-0.125643407937651,0.122863536060709,0.326369461769513
"PRKCD",-0.138230261950332,0.0371953670774123,0.107283652055372,-0.0713512764055478,0.269769481368469,0.425850399312698,0.0331126021476474,0.596729340748973,0.69711166500448,0.0238804707635502,0.683691771481809,0.832614389089592
"PDCD1LG2",-0.509248692047067,0.0235079842012945,0.0779900076721057,-0.553061799122917,0.00955565081116489,0.0481518339453625,-0.383961790095745,0.0491218981801842,0.106660750823827,-0.409990806522527,0.0137481826258001,0.0843440092836781
"LAMP3",-0.0812849769718554,0.386588748344376,0.536504672298389,-0.0548111215340985,0.574471867445565,0.707924071729578,-0.09630277332173,0.316420360196794,0.435994542659753,-0.23949888313486,0.0158267848003186,0.0927294768727108
"HLA.E",-0.146572836970966,0.00409983701724607,0.0233027501053765,-0.0598627997838407,0.229936475987415,0.392364008693757,-0.100267296749529,0.0595811480103287,0.12447629030266,-0.0697725471275413,0.145406006903979,0.363901480007508
"HSP90B1",-0.105937547482054,0.0380785022916842,0.109091221979815,-0.174462070346415,0.00101116604206538,0.00902357014716259,-0.173336356644542,0.0041442316285938,0.0146278130086895,-0.0401775083156464,0.493460171878845,0.708166416720893
"ATG4A",-0.0651325875521731,0.15478116819475,0.287380237225727,-0.102089867097573,0.0553523880959285,0.154938792376488,-0.0703231212031274,0.100948885556332,0.187580501286165,-0.0187738963091978,0.659547446972347,0.819830750161119
"BECN1",-0.0725463987832043,0.122742474855621,0.24390728293932,-0.0637155578068635,0.108307307625886,0.233611331750518,-0.121276431909551,0.00543705345924771,0.0181721419007327,-0.0278388320416146,0.435537561871324,0.661435236397905
"CD44",-0.0427111770843256,0.517444987239771,0.667754549476366,0.00522900117531689,0.922151871754752,0.939161260693575,0.201237408516401,0.0155080324313679,0.0425096066292461,-0.0881060530549835,0.101281191856037,0.285731245637651
"PDCD1",-0.0447548245697606,0.738380561524316,0.849681902883654,-0.0327278364415788,0.797081463890437,0.85612503895503,0.000292850113187764,0.997863753346624,0.998804707578561,-0.066038913545184,0.584022203291731,0.772241648151732
"FAM30A",0.274409309095241,0.00157018145975353,0.0122601037211059,0.202333655866139,0.0386806032419482,0.124583776275108,0.275753658285408,0.00285687128225457,0.0110972939757929,-0.00481050282657951,0.957532186249325,0.977886676585087
"IRAK1",-0.071169305748818,0.1182581372123,0.236822642655721,-0.021551992700957,0.579268508669602,0.710176659595118,-0.129226757850742,0.0109302426439711,0.0321257702045235,-0.0943463762822144,0.0236629703781482,0.114731938132084
"ADGRG3",0.174521090360916,0.0843154310204279,0.19113146093487,0.19134176137304,0.0797275573631536,0.200747237269439,0.394090377055085,0.000513961096810371,0.00287892701329288,0.0652041930468621,0.495654890775367,0.709520797350664
"CCR1",-0.0499356210605568,0.688639437655577,0.807766745535298,-0.0955453833304045,0.468081800976038,0.617452614598084,0.0241240136536879,0.850318754002819,0.895499178261824,0.132744589795542,0.305486165617765,0.545307016182941
"GCA",-0.254786810795389,0.00934514253997478,0.0410442908147756,-0.332468209926616,0.00285764202713155,0.01983997589706,-0.360051474557347,0.000586551619167049,0.00317066015116174,-0.0736321218019781,0.368100085737393,0.604121796762219
"TXK",0.0646133725534182,0.31462255410588,0.465906579164455,0.05044423477147,0.484861152380937,0.633504875929,-0.00611659826524876,0.931259216619971,0.954725960805355,0.0640252826198406,0.327311178551066,0.564097904638266
"BCL3",0.261323435902676,0.0185993956856273,0.0662549901612439,0.421708094908906,0.000993360692506444,0.00902357014716259,0.60774589467749,5.61135377423048e-06,9.03661764058367e-05,0.0419979967494398,0.658902030152755,0.819830750161119
"TLR6",-0.277793308638313,0.00101593048930595,0.00934897938373212,-0.340362299238182,0.000306604650794341,0.00395008991773376,-0.252749580026407,0.00678469425046237,0.0216717713041629,-0.00486565686523172,0.952581263242824,0.977886676585087
"PSMB8",-0.0200971113751233,0.674997296703795,0.800265199926432,0.0303129315895133,0.523664228739693,0.665777053973327,-0.0421442616988404,0.423095262199497,0.545087729467018,0.0751512063677796,0.095712985227406,0.277728691111101
"ALOX15",0.0783074032180727,0.663532899019978,0.793062916196604,-0.169859029235441,0.394083513482536,0.555887875770073,-0.424140229207721,0.0419391162624451,0.0945158509354812,0.00193810758674479,0.992449083008282,0.994853789814847
"IL12B",-0.213781631733883,0.385066779239928,0.535353633727454,-0.245273322541995,0.334804450089135,0.492673830618351,-0.450857042193222,0.113672672223152,0.205301344926393,-0.216921650060844,0.361646708041926,0.598614358279248
"CASP4",-0.0716030280297489,0.391651344843026,0.54158584895109,-0.108277144971921,0.198077762813928,0.358194829227413,-0.00597005562117115,0.937048233566797,0.958119424004146,0.0792368742110322,0.247922184925143,0.487643381544873
"ACKR3",-0.159268833760304,0.117008432460393,0.235799711254361,-0.166539471327352,0.101518765038805,0.226149871397684,-0.0980066536241031,0.31985075482972,0.43760112120951,-0.028241340688326,0.74809492512137,0.873530781146253
"CCL7",-0.163929242260064,0.207753546348253,0.349116285493911,-0.126753888507935,0.352945008728151,0.510850455500185,-0.0968231581145486,0.321776819097534,0.438683388293464,-0.104514527941387,0.339545190076961,0.576853696548332
"CD27",0.0467786473501161,0.635909717295017,0.770467416095686,0.0317321725372005,0.731940179503081,0.809427408806697,0.117121313038655,0.281016360614225,0.399358143696073,0.301469417348962,0.00160944358593428,0.024881997838544
"MAPK13",-0.0806548315253146,0.183859440417932,0.32522505135712,-0.104104680381773,0.125311457573253,0.256258615619377,-0.00123903891158773,0.986143982943641,0.995155742578896,0.0134963508617254,0.838456999765106,0.927220687866133
"GBP1",-0.262840478321787,0.0598349226606614,0.152313236971917,-0.26921313959464,0.100981189794184,0.226149871397684,-0.175677824185114,0.243144685232944,0.36424581721912,-0.0648936157370278,0.639221849637363,0.813375497322866
"TNFSF9",-0.150631289660998,0.413262948559883,0.567410762409929,-0.208071255926789,0.250836504628583,0.409894726158173,-0.125076779995079,0.444573983186331,0.566970209997251,-0.161651855662758,0.332428484477752,0.569772103107101
"CD4",-0.142314034595154,0.00454296708446538,0.0247303771569841,-0.134705147823513,0.00669418619507596,0.0359347633944008,-0.240092702217941,5.98800202376415e-05,0.000569920048990729,-0.0519569477048069,0.304493084639383,0.545307016182941
"CRP",-0.0543967029678315,0.670112589233432,0.795694364788699,-0.123355062909507,0.321240549738094,0.480305191698618,-0.149185582284549,0.213153873380826,0.328878131982792,-0.144045817401309,0.17578425447547,0.402279951553518
"ADGRE5",-0.0170764864924676,0.81071346072647,0.897255246264712,0.0269267164220008,0.703420646430903,0.789905500227302,0.170869854002902,0.0224743913376294,0.0571470542894327,0.0317529142663219,0.657313422466422,0.819830750161119
"LAMP1",-0.0989771594513307,0.0145231740608892,0.0555763046983533,-0.0407755796290659,0.322700719922855,0.480305191698618,-0.155862383351385,0.00154458333542364,0.00670765684428355,-0.0565922131680233,0.133196655911893,0.340930513310905
"MAF",-0.141409576036055,0.036693173000825,0.106231545803887,-0.115534034511704,0.121158809936947,0.252441401836281,-0.000404977091296782,0.995441214057723,0.998804707578561,-0.0164138372553918,0.811908230912236,0.916211770065925
"LAT2",-0.0607905158751986,0.333466236078349,0.486357359412385,-0.0994335296193233,0.194797651718215,0.354302552419247,-0.0489542463108426,0.486504423710088,0.603640320269499,0.00893773036403259,0.89888577073485,0.959045734938402
"IRAK3",-0.0641557084575962,0.457046024481066,0.60736949713908,0.0782449660746065,0.352304126757698,0.510850455500185,0.109052904714985,0.20323605577827,0.319446972544437,0.0368391896245751,0.653167242142668,0.819830750161119
"LAG3",-0.118015081629751,0.288713986123015,0.441059113187925,-0.0799902619509561,0.4749585708989,0.623332725475127,-0.0554825405901326,0.594475008150043,0.696659698370492,-0.0566422190042107,0.626702327112409,0.804360821148106
"SERPINA1",-0.183554084262397,0.0268473646301746,0.0854033450992797,-0.17416189819533,0.026700024351367,0.0968972714723318,-0.306266719869932,0.000434148766691714,0.00250445519890071,-0.116806767784047,0.0897131940566645,0.26775405021545
"KIR3DL1.2",-0.184167200415112,0.155605785125476,0.287759023688978,-0.0528570127334559,0.689755881420289,0.788102596736659,-0.266811123195985,0.0723986246831227,0.145361394493646,-0.224437700552191,0.157106007494561,0.378593448319582
"ACOX1",-0.194044022911072,0.0127177650761885,0.0512022521036131,-0.220138074935638,0.0190549028147468,0.0752175918040802,-0.268409924314184,0.00594931244483347,0.0196530705976764,-0.0350060063070258,0.673006201011965,0.823154736364318
"FOXO1",0.16442880153739,0.00133647997362729,0.0110259633340643,0.132117061238786,0.00653225795049569,0.0353107370330991,0.211949661282995,1.36774868470677e-05,0.000188979786714801,0.0807696328429994,0.0859373592316125,0.25949054174233
"PIK3CG",-0.115222712394158,0.00502141651928336,0.0267693446165934,-0.180016545561458,8.23696951685703e-05,0.00148073893872802,-0.168314282496668,8.15405980504439e-05,0.000708212160595429,-0.0831966323919296,0.0341945972879071,0.148374606678527
"LCN2",-0.315676191431499,0.0533889194746318,0.13848870722782,-0.0736275948242437,0.698438132856367,0.788102596736659,-0.173078747096781,0.376306608276628,0.493025437623446,0.0606492106326174,0.733113781106496,0.863867306090429
"EIF2AK3",0.22529330108796,0.00165195669724863,0.0125192404605215,0.313342778459603,0.000772140628960224,0.00795819608248337,0.250992612872112,0.00180034474642254,0.00760473491248427,-0.0140499872873794,0.852213228670681,0.931749926150249
"IL4R",-0.0019822907819298,0.980861048999461,0.985580708849527,0.0928757514862781,0.336642179557591,0.493784449332103,0.0305652607265599,0.70924361422372,0.788842178122209,-0.0107466303027366,0.898154164161062,0.959045734938402
"NPC2",-0.0883323181948681,0.0995236780753789,0.212309360949477,-0.0860291701684777,0.0881222522964745,0.210083980380522,-0.186207589765062,0.000732235590273867,0.00374846431312384,-0.189403973979622,0.00132648386076405,0.0218164260504386
"MAP3K5",-0.23614172727982,6.02630640656876e-05,0.00145472206088112,-0.279669918980624,2.66640171426254e-05,0.000792741740432669,-0.268243330623691,2.68624016737997e-05,0.00032959740466424,-0.0763989863549479,0.12061781468801,0.321545953795325
"CSF1",-0.411101935814426,0.00017345467495626,0.00291479269002585,-0.312652268692571,0.00462875389554276,0.0284682117143682,-0.477671139437304,6.04572367622765e-05,0.000569920048990729,-0.296612945339731,0.0102705375197671,0.0728360137869724
"CD86",-0.173268692581681,0.0354199564273281,0.104803484677018,-0.259749246055215,0.000672093569874951,0.0073300908508525,-0.390969168242698,1.56506537810908e-06,3.55822216846565e-05,-0.137193130598809,0.0443711942763878,0.178012278803319
"SMAD3",0.0833634174174196,0.16974134566455,0.304738435907892,0.103437519901555,0.0975275240363024,0.222473001902593,0.126066416712025,0.0453171023246793,0.0998009119571997,-0.0188467984000992,0.749981695595839,0.87441304780631
"FCGR1A.B",-0.419578814882098,0.0138529045604194,0.0542338797034828,-0.405986457974474,0.0181608489396668,0.0733070733215791,-0.462968933797364,0.00423462078435574,0.0147448732716531,-0.251827372433439,0.0850332384884534,0.258782257289663
"FAS",-0.233348069070215,0.00517005298156754,0.0268725633530682,-0.265667639498793,0.00359358833112022,0.0239469291375511,-0.375940359520514,4.6895759528e-05,0.000483338961535254,-0.100401339972795,0.182220451709438,0.405267100220048
"PSMB10",-0.17023643365781,9.03176302387031e-05,0.00173366956720801,-0.0580534832445259,0.215031508757096,0.379496247190034,-0.111737388829219,0.0220534124325104,0.056261675941685,-0.0798048818441047,0.079515042389689,0.256040152281748
"ATG10",-0.0130702094052426,0.825418585045876,0.90631898613702,-0.136069886069283,0.0308952717273143,0.108645895015271,-0.141259238654707,0.0167923449865874,0.0450711203980279,-0.00724151905797374,0.903550700631811,0.960954487631294
"RNF135",-0.194986846363701,0.00274767767094351,0.0178483599969692,-0.14189939596828,0.0187300953806493,0.074630740872381,-0.321573503792995,2.8367132035025e-05,0.000342621766610537,-0.0128844973439914,0.809301943984676,0.914605851900811
"RSAD2",-0.512249320943555,0.0631335165649355,0.157426478402242,-0.547069599474462,0.055521404253929,0.154938792376488,-0.389968375854262,0.193394578347227,0.308235070231767,-0.356612038799031,0.257067485766452,0.496782916243668
"STING1",-0.0621702426958659,0.197387335491486,0.337976988890796,-0.030707984163502,0.561048168037417,0.699500377246651,0.060269543864256,0.26134739321598,0.381545260992423,0.113653649377404,0.0402586230255213,0.164655638088508
"SLC11A1",0.0177344048838684,0.872637820145833,0.935390662477765,0.117732012388948,0.286714296682211,0.441494325369222,0.331700094676845,0.00411777292938187,0.0146010939193219,0.0949600590685043,0.363052552552092,0.599657314364887
"MS4A7",-0.210541928064029,0.0514066884624767,0.134184836937537,-0.210184217938063,0.0316787714713116,0.110804028720923,-0.271938555551977,0.00512227135968625,0.0172152859175542,-0.0147987405910693,0.86748537222123,0.940485543796649
"TBK1",-0.127932711429679,0.00788862036119595,0.0369569911466938,-0.182254117749333,0.000286577696136011,0.00388639577391467,-0.19578386306341,0.000170083249522315,0.00122873226056775,-0.062802606332702,0.175670755729324,0.402279951553518
"LAMP2",-0.261024017981158,0.000319566679736685,0.00433377269186767,-0.261051562375401,0.00137314687471604,0.0112139157583142,-0.444134448795906,4.65682205589322e-07,1.27693966741306e-05,-0.212013521117937,0.000679663163183884,0.014199449328139
"RIPK3",0.0951333125474881,0.046632518431793,0.124945198326562,0.0360427033833935,0.493560941815609,0.642293952901458,0.0855794132334308,0.0755188742300083,0.149625450706022,0.115531502442958,0.0240787837366955,0.114731938132084
"EPHX2",-0.0181046184920752,0.860241791893125,0.929064595682258,-0.0511386229291606,0.600055940942631,0.724901882267911,-0.0292395138192973,0.786408764645005,0.850201363735089,0.0687516995452796,0.496792501018048,0.709834756537802
"TCN2",-0.136995183689889,0.128061414032265,0.251247393520155,-0.114018415217461,0.213147451908727,0.37703199159141,-0.243219650286306,0.00699279087537679,0.0220629687619031,-0.172807587232517,0.0527078976874928,0.198747341036253
"CD6",-0.113995987597655,0.364712861504526,0.516342567661169,0.0981781425896947,0.523556545058415,0.665777053973327,0.0369983016245891,0.81026480551759,0.868702766525793,-0.160720340784473,0.311485053939048,0.551106112584584
"ACSL3",0.0845438206586858,0.192328495925272,0.334842178716747,0.105518669868893,0.0642303956241948,0.169454251936869,0.123766525653036,0.035338892255557,0.0831242692462508,0.115396146363812,0.0430432509949057,0.17420121999509
"MLKL",-0.0693016163981121,0.240011200670227,0.384685055385371,-0.147691418684025,0.0260747620948506,0.0955250763000927,-0.10711502488902,0.0952801777775635,0.181855746721127,-0.0575736586659688,0.279432261792106,0.520484670759754
"HAVCR2",-0.0201612340842888,0.784386573862492,0.878740321153198,0.0164315298741217,0.823265693342391,0.871759425963929,-0.1522835696996,0.0276747606920892,0.0679129841745555,0.0539288794881065,0.463623359118244,0.685240643591591
"TGFB2",-0.0236760937514752,0.852143135561965,0.925149780603089,0.0653214214894448,0.587043926342852,0.714661554405835,0.0095451270179245,0.924842368073592,0.951934954089064,-0.00586812154939598,0.947558044974367,0.977886676585087
"DDX58",-0.428910623809405,0.000570377143357795,0.00658061987784441,-0.502056461909082,0.000168202258454776,0.00250039126510658,-0.469607344538146,0.000122539967301077,0.00098285448510417,-0.178333454356335,0.119494750977466,0.32135048440301
"REL",-0.00214667315061243,0.973084027107111,0.985221727729349,0.0157155545147069,0.845083163646954,0.887566963993336,-0.126225491445045,0.0650061561808433,0.133642975339872,-0.184295862920643,0.0012307028167294,0.0211407394962627
"CCR9",-0.00579279464815775,0.955278125605524,0.97546894464078,0.0753962994270199,0.457016614148358,0.608044479753323,0.0119181458110719,0.901756608255952,0.936905723362703,-0.0194272136647401,0.853150960930943,0.931749926150249
"ADORA2A",0.139547313147266,0.227648628416677,0.372034650668269,0.437404867461808,0.00450016179558529,0.028281504617784,0.331462896442991,0.010660715736428,0.0315736906676583,0.0396016743572407,0.666271440686758,0.821375003121261
"ITPR3",-0.0403202230927615,0.933985872586789,0.968796313458469,0.360542243830356,0.41679194512977,0.573274330222976,0.514406789010419,0.265577471639819,0.385751248759612,0.485952036610826,0.256334251030331,0.496607458763022
"BLK",0.173117128603235,0.0822028000781444,0.187996344557413,0.172616804437606,0.122738799296328,0.25368206378626,0.151356671074585,0.145000850922294,0.246917175038947,0.0763063533808884,0.450081448141609,0.674094201686851
"NDUFS8",-0.136136300210628,0.0121094543217472,0.0490084198466524,-0.0365952645482942,0.485168029172015,0.633504875929,-0.0448836089828185,0.457687720510535,0.579038638223639,-0.0548644052683556,0.277756959676847,0.518613840169572
"IL1R1",-0.240280577983956,0.0140103766612306,0.0544222168800565,-0.268553392187837,0.0162818768623711,0.0684015805142005,-0.385063286089099,0.000636290163642761,0.00338628066820459,-0.147949645721566,0.0988371333899409,0.2819228933964
"MAPK14",-0.0610012522124251,0.412365097596179,0.567185445626062,-0.0387779385600792,0.604604589328409,0.725875707445575,-0.043147859718902,0.560116620367688,0.668560137108171,0.0850848134182356,0.203930363794743,0.435361768861584
"CD45R0",-0.240716547866656,0.00107178187095116,0.00938706814151553,-0.243379923187025,0.00577733338759284,0.0318991336329233,-0.280839280382319,0.000697929348385277,0.00364526612366094,-0.0783626942411374,0.208179985390912,0.441578899588558
"JAK1",-0.05610655674937,0.0849515013166918,0.192010264671938,-0.0618489747562607,0.0925345076520664,0.216261446819015,-0.0710132607468683,0.0702366258630979,0.142040935713316,-0.0672929846351944,0.093415431493758,0.273523214184375
"PRKCQ",0.0716134966175392,0.357429571121656,0.5081350600513,0.0356000711290805,0.636845224113268,0.756711290684338,0.182595896740022,0.0232200042060661,0.0586570694486572,0.0245243542800055,0.739745143292909,0.866398478432452
"MAVS",-0.00615633803591818,0.88357637727944,0.940777602805795,-0.0335428360313316,0.440312965765083,0.595808856707057,0.0415934543228027,0.339962580163244,0.456377473310844,0.0417262048879322,0.407307733857821,0.643862736752752
"MYD88",0.0401567755056106,0.54599128293773,0.693023418244443,0.135497322649492,0.0320518375523377,0.111103454833888,0.24004298086957,0.00033124309368836,0.00204840729136882,0.105312620853987,0.0735685225875975,0.241221021546199
"IL1RAPL1",-0.100829180730186,0.243064984197782,0.385312251818813,-0.143207903116506,0.10426004371384,0.228308820937106,-0.149071738077337,0.125704227376627,0.222355532636459,-0.140147324140817,0.105278997178497,0.291686970677341
"C5",-0.0941304510989159,0.0763664154471227,0.17780493717056,-0.0727715492517197,0.281380854829701,0.437640645439353,-0.0717238975232339,0.259922534706225,0.381252598345184,-0.0512386618718133,0.419515754583939,0.64857135658677
"LCK",-0.00177435137579766,0.9813324063849,0.985580708849527,-0.0138257604953878,0.852429708229565,0.892856591411184,0.040200576266309,0.607403971922552,0.707113358879718,0.165284425618837,0.0239919644181091,0.114731938132084
"FPR2",-0.0856881725535741,0.443428700707829,0.596540026585868,0.0234460710964116,0.840562900694929,0.886432636067095,0.0568434954467327,0.621973672733286,0.720818064501994,0.0726312885477333,0.515857606124565,0.722387553504146
"CSF2",-0.284764465676077,0.061050278639323,0.153719431231911,-0.546098847249359,0.0126178697159663,0.0567070540141974,-0.431949607963714,0.0303152508894755,0.0736908457156118,-0.198680423513065,0.224612107661337,0.46275922796455
"IL22",-0.327839385886051,0.000263516629073656,0.00377219174581364,-0.171717688574819,0.0632213471045407,0.167535610624653,-0.190029821940016,0.0508722670476121,0.109538335453493,-0.191261991755728,0.0392712045112739,0.162334979076014
"CCL21",-0.182023365418633,0.0515561404533615,0.134184836937537,-0.259693266038194,0.0302161277836608,0.10714250815032,-0.133387044635397,0.233470907447495,0.352237442625783,-0.139320643865564,0.212157572691523,0.446860500519203
"CBLB",-0.0326067358991265,0.603397990648397,0.743474669356044,-0.0668720846862313,0.325340969518916,0.481778868655406,-0.00737489978401927,0.90949089935988,0.94114653976598,-0.0361311797086797,0.592021290027161,0.778428832303592
"IL9R",-0.148111305077752,0.126472758326611,0.249396536189976,-0.176708177699745,0.104569344644766,0.228339275170633,-0.12132827796929,0.135662842808822,0.235472474572431,-0.102143967550417,0.227770193398731,0.465784019833914
"APOBEC3G",-0.162342469941576,0.0191918185203264,0.0677409850055358,-0.153346142627805,0.020560883783873,0.0790724535568845,-0.118752814861897,0.0969742432543803,0.18417958239714,0.0142950815862253,0.847927423921821,0.931033947005068
"IFNW1",-0.181491387803049,0.0315384477055222,0.0952313284233152,-0.169184174729943,0.0565279846568335,0.157180331437886,-0.0618028357851729,0.470062590865362,0.589867504446306,-0.131375714187041,0.106353391968473,0.29256644836879
"IL17A",-0.172260035578779,0.0866048175108937,0.194609081209072,-0.171433797091215,0.0853130795778913,0.207915355879616,-0.0793692032239737,0.399765807359728,0.517619713717035,-0.201734675039885,0.0196120049900245,0.101067199048593
"ATF6",-0.127395377645636,0.0222819725465604,0.0751467278262918,-0.19735525299398,0.000256114651059673,0.00359957500489322,-0.169436637529569,0.00366229717649372,0.0133535647048568,-0.0627418967148093,0.223712875893608,0.46275922796455
"CUL1",-0.104976656810248,0.0602826065993629,0.152781819348549,-0.127968576111056,0.018623214788624,0.0745893524953697,-0.166565431127302,0.00340083916657438,0.0126997520568212,0.0351833578308787,0.406125721878207,0.643309801253799
"LRG1",-0.345611434705484,0.000785256706508833,0.00843578954491365,-0.234351338340303,0.0490064840769445,0.142950989401804,-0.218792772871334,0.037803661046671,0.0872305372808258,-0.187994558996552,0.0623901930396062,0.215133507673091
"C2",-0.0826522691784529,0.359788957372441,0.510306172566783,0.0444236243702362,0.63468578322654,0.756711290684338,0.134955751198155,0.152335518098902,0.256779234177301,-0.0181215184712772,0.83320346984874,0.922731063313863
