"gene","CCD/HD log2 fold-change","CCD/HD p-value","CCD/HD FDR","0-90d CCD/HD log2 fold-change","0-90d CCD/HD p-value","0-90d CCD/HD FDR","90-120d CCD/HD log2 fold-change","90-120d CCD/HD p-value","90-120d CCD/HD FDR","120-150d CCD/HD log2 fold-change","120-150d CCD/HD p-value","120-150d CCD/HD FDR","150-360d CCD/HD log2 fold-change","150-360d CCD/HD p-value","150-360d CCD/HD FDR","time log2 fold-change","time p-value","time FDR","moderate/mild log2 fold change","moderate/mild p-value","moderate/mild fdr","severe/mild log2 fold change","severe/mild p-value","severe/mild fdr","MILD/healthy log2 fold change","MILD/healthy p-value","MILD/healthy FDR","MODERATE/healthy log2 fold change","MODERATE/healthy p-value","MODERATE/healthy FDR","SEVERE/healthy log2 fold change","SEVERE/healthy p-value","SEVERE/healthy FDR","sex M/F log2 fold-change","sex p-value","sex FDR","Age log2 fold change per year","Age p-value","Age FDR","Race p-value","Race FDR","neutralizing ab > 0 log2 fold-change","neutralizing ab > 0 p-value","neutralizing ab > 0 FDR","ortho ab > 12 log2 fold-change","ortho ab > 12 p-value","ortho ab > 12 FDR","TCR log2 fold-change","TCR p-value","TCR FDR"
"ACE",-0.0156566572211264,0.8289271045824,0.892791322901828,-0.0787616176035313,0.366397974159986,0.516909622046834,0.0811673216439473,0.35783605550119,0.515097338738212,-0.0130703665922362,0.875837237918832,0.915463114781831,0.110524231428979,0.219233749141689,0.45761952244312,0.00101316635337496,0.0640148582409022,0.162465280636533,-0.138523880702641,0.279265686474187,0.996217677044312,-0.0213933417166959,0.925149159201494,0.999207297401817,0.00292368078990384,0.965617228322852,0.973170948492261,-0.0245753223568339,0.730885915598401,0.821366203257509,-0.0249689490679573,0.729969496764286,0.820154681684293,-0.124984410902704,0.00619364320204829,0.0229075894506379,0.00248017605118257,0.11127536085759,0.35543741298726,0.0317659184832706,0.0691691689790652,0.0322028304164807,0.601218793138165,0.876326538143869,-0.0420711516971032,0.43140172512724,0.998800064188085,-0.025852045554085,0.930093139569732,0.974203247814909
"PRKCSH",-0.0367038298074117,0.190830655789789,0.308375668751125,-0.0438616070690709,0.177862857698883,0.316792601385338,0.0107541748559505,0.738450045805555,0.813136588899849,-0.0357172754260853,0.31733306288429,0.43647412386042,-0.0083012776748152,0.825330420712161,0.919897690321489,0.000528032454082167,0.0229661744216007,0.0768521767441444,-0.0870807710796725,0.0868135083388426,0.996217677044312,0.0483748200898734,0.591831802028857,0.999207297401817,-0.0308313572005455,0.274078209826156,0.40201604591199,-0.0328641743112876,0.238519849182818,0.369490668172982,-0.0318472910735974,0.255033688665858,0.377664830150782,-0.0252106191530779,0.177194046282479,0.289579276482782,-0.000253441541243919,0.690050338387147,0.878257393034305,0.228661240089683,0.301116079368527,0.0172767847715613,0.509011311596384,0.839197486749761,0.00886437873164899,0.706083275945031,0.998800064188085,0.134350876338896,0.290618519740527,0.516346122746509
"CD81",-0.0592078787327843,0.307454372488743,0.43849119913985,-0.0202729737680829,0.745257865659919,0.849681902883654,-0.0346207129520935,0.580201220979433,0.710176659595118,-0.118395104006635,0.056138306278094,0.117920953133062,0.00713627455375128,0.911784256030053,0.964790325682479,-0.00016179074693223,0.700168752242147,0.822491070100595,-0.210268187255347,0.0579158096092548,0.873867896254917,0.0416950587603946,0.831900057272658,0.999207297401817,-0.0260065944377072,0.630158072468527,0.742246241005624,-0.0733226871011187,0.200516013172291,0.326403134381277,-0.0495522154160217,0.39306340129977,0.521162966045836,-0.118008801332126,0.00109954407764056,0.00664021540637618,-0.00195959587566787,0.11302842628602,0.359551331354294,0.122387435841995,0.183699976516237,0.121269356174719,0.00762419807170637,0.318041062576845,0.030736012003036,0.525411981928725,0.998800064188085,-0.142505914204814,0.535842681679804,0.727954996376956
"CASP1",-0.239936025029578,0.000191073637058622,0.00157127576006718,-0.212373049525032,0.0055249275331862,0.0280971643628483,-0.287591035722907,0.000137058932149535,0.00220721988649146,-0.280763169940592,0.000134745920716095,0.00104158596713542,-0.0702434454117212,0.233869174807399,0.471305429931463,0.00128511118248579,0.0136506701488519,0.0527598401253126,0.0805297118809837,0.505922997884646,0.996217677044312,0.0793472957110652,0.712880191662651,0.999207297401817,-0.220207395623562,0.00032925926833606,0.00246727588413154,-0.233507191555071,0.000312679756493984,0.00244142880575605,-0.242854595300527,0.000128492261617375,0.00115493625849106,-0.154135177699795,0.000199888094640977,0.00177601720870662,0.00106743374317107,0.453268834206215,0.71798526401927,0.00101860378800171,0.00619984825295529,-0.0193957611010016,0.740343605161381,0.93339342962868,0.0125726095371676,0.807489694694679,0.99915309616834,-0.682741435583156,0.0135320904757565,0.0539191027719574
"MYC",-0.226597256176353,0.00495647432624838,0.0191218129083282,-0.284401786481745,0.00308015290564534,0.0195194857889238,-0.251001598590118,0.00997702660038768,0.0485046639125766,-0.225430876408156,0.0198905450377298,0.0510810342663292,0.0577777874044967,0.489072234565474,0.708144967305891,0.00286705179917905,5.79680955205677e-06,0.000248940765763327,-0.144802587265346,0.32513245863039,0.996217677044312,0.270870929634336,0.30173502121307,0.999207297401817,-0.169131835964417,0.0317872479785238,0.0805624350406522,-0.222105547012803,0.00522602191026104,0.0205061671910243,-0.220691306531063,0.00570027214998229,0.0212661226195073,-0.236380486666155,1.14322396698249e-05,0.000188023856697333,-0.00650835154520624,0.000404681259960529,0.00590223799904697,0.00264349171479286,0.0117437879053729,0.16172053651877,0.0233050487972786,0.486628348740649,0.110616616558155,0.0880356577106882,0.998800064188085,-0.372745557042455,0.277890661201069,0.502456568232898
"TPSAB1.B2",-0.270151903524636,0.0333127143217123,0.0833356898727626,-0.288080452178124,0.0455029883211963,0.123851443564383,-0.18250156653946,0.249979749510668,0.409894726158173,-0.337792194330062,0.0153202811433286,0.0421984591256291,-0.27437366290329,0.0995645388098099,0.282441021220803,-0.000732051754622554,0.347085181177164,0.538748684839252,-0.196610560480922,0.384925356470135,0.996217677044312,0.677039290061131,0.0942745122997237,0.999207297401817,-0.252378293394496,0.0379928978179352,0.0929383228267844,-0.2693098808947,0.0289111319059877,0.0752468180583451,-0.222146436994131,0.0946631527981301,0.185722378459276,0.378796796875681,6.68291756456051e-06,0.000125997445790372,0.00570534068235178,0.0488230864090661,0.21202385277645,0.000499642284018422,0.00364361778817208,0.203801108045414,0.0391311141357476,0.605892664556924,0.183859981060516,0.0651314072279355,0.998800064188085,1.26522648281259,0.00325545118954771,0.017793570183841
"TLR9",-0.0230778315860148,0.707066556194923,0.802588029278524,-0.00357269681346226,0.959711866826472,0.977414061998502,-0.0361517510233955,0.655767922485308,0.764240469180686,0.00322791569918765,0.967696465424597,0.977816167023808,0.0977350905454218,0.201118948051251,0.430650822281488,0.00126054623111596,0.00571041312188191,0.0294242419737226,0.0216199114259945,0.838154038089437,0.996217677044312,-0.13689751669522,0.468334042908329,0.999207297401817,0.0195335056527827,0.732037659446997,0.821284630990608,-0.0155893942419355,0.797720055139825,0.869728635575578,-0.0324860207901659,0.597402162715549,0.713743233043462,-0.0772815092444128,0.0408031866404886,0.0975853353996291,-0.00132776289688413,0.302136832012902,0.607550967632698,0.177617386232598,0.245614024253665,0.015481800564068,0.762263831896464,0.938264238942622,0.00830040450238793,0.845611641641107,0.99915309616834,0.117493590943836,0.628005084128327,0.791258615131048
"CTSA",-0.0214389717924576,0.648297062328835,0.760964539428204,-0.0155892438103069,0.762268402857734,0.862713726806777,0.0424751867738923,0.425175826823635,0.579648878544391,-0.06494180888926,0.222769390761148,0.340991562491817,0.0122613594676764,0.789258141838504,0.902918324145219,0.000453627083496402,0.202851437148753,0.37245643923037,0.00724342449844259,0.937456359247705,0.996217677044312,-0.0338331766905514,0.837056852250606,0.999207297401817,-0.0128816506134235,0.777838774599833,0.852993952434695,-0.0223910810021231,0.629401210517517,0.732721589954881,-0.0153031073966382,0.744656343851624,0.828229286039288,-0.090412736746762,0.00324511219515591,0.0140925377913232,0.00180921998186256,0.0843853062723896,0.292510501114606,0.0132898068612573,0.0364291514317444,0.0957953963562007,0.0150444160475885,0.406562149630447,-0.00168692773603812,0.967211970123503,0.99915309616834,0.627494287809744,0.000874086552378805,0.00637423495272468
"FURIN",-0.00191405487139548,0.971468960394395,0.977793628105296,0.0320275775652619,0.597318820934087,0.738763917731279,0.0497317713696978,0.415711970694241,0.573274330222976,0.00745905279379731,0.906097475695555,0.939823790977815,-0.046034261023777,0.424924816196728,0.65109824495943,-0.000386496730866658,0.364325106855345,0.552202563919964,-0.0813977679959081,0.420958274769252,0.996217677044312,0.0721552356214513,0.68868094003849,0.999207297401817,-0.0165973781181143,0.740867761496506,0.825559557640284,0.0138544769696544,0.795640063632608,0.868686114672324,-0.000561917355857978,0.991484214127503,0.992768520104352,-0.0420973505859137,0.202718321136016,0.324100104277313,0.00107091050128193,0.340421262335314,0.638534805063912,0.553946897340115,0.61878750237559,0.00263162070909263,0.955487043604124,0.989696575659858,0.0195512440767457,0.644148060387671,0.998800064188085,0.456498366066904,0.0437080574071288,0.134606885959006
"IL17RB",-0.219512405262794,0.0019675993432784,0.00921790480214667,-0.198288465539242,0.0100654500950428,0.0429499712189245,-0.162490151142208,0.0477150568870029,0.140406232457568,-0.191610786999623,0.0179418238987725,0.0477792610608805,-0.158492591784747,0.0478580003881889,0.188746093367704,0.000829658514202455,0.168313128077429,0.330218395948865,-0.00485049551656343,0.971711528330646,0.996333411723491,0.0275775655694313,0.909920948351938,0.999207297401817,-0.188869921375154,0.00662490076551987,0.0248594577269265,-0.217710457983705,0.00198884099588186,0.00973021575833342,-0.221533954517994,0.0015360325450423,0.0074676299202371,-0.0306211581618819,0.504353263786312,0.640000616716603,-0.000983734513077654,0.527805583563972,0.774264332572492,0.0382016497989979,0.0769007169130869,-0.0129378847187125,0.843308070094802,0.957338429537803,0.0583461479578128,0.313511296121957,0.998800064188085,0.0193487128843691,0.951861680473028,0.980523644659122
"IL4",-0.253414309978707,0.0063116677416519,0.02301376964291,-0.341826298004473,0.000891052801071924,0.00871878247124806,-0.22799912303239,0.0419374710761627,0.131245607861837,-0.202001245209099,0.0699003960867475,0.141818913845291,-0.241520013321667,0.0240517520644712,0.114731938132084,0.000544888922318776,0.482123415590495,0.661203651473831,0.190368357319158,0.268914823796554,0.996217677044312,0.452573427292755,0.140860951866626,0.999207297401817,-0.233838457387831,0.0103267006129654,0.0338243202280605,-0.242501232979648,0.00715448646668951,0.026716995356285,-0.257648793607285,0.00515397363736205,0.0193399107848586,-0.000702680004925821,0.990520393442178,0.994951754942169,-0.000614518521480875,0.759693546202585,0.905332214043638,0.109131505409106,0.169055418198876,0.0632645644532659,0.475009268434657,0.836405841685626,0.0652007088481463,0.358187296401972,0.998800064188085,1.04669473959678,0.00922494919308739,0.0389665886680686
"CTLA4",0.670980678651664,5.42068616700811e-13,2.09509520354863e-10,0.70924203989721,6.06576836981758e-11,1.562946316623e-08,0.500049848785158,5.45221526523857e-07,4.21456240002941e-05,0.551224314819573,4.55011095589204e-07,1.27693966741306e-05,0.189549210029019,0.0651874205525408,0.221008228452255,-0.00546080032127622,2.25979454448526e-14,1.7468211828871e-11,0.08285354646523,0.61122563548522,0.996217677044312,0.257552936265808,0.375649831387851,0.999207297401817,0.519028898770798,1.29302529263673e-08,1.11056505689799e-06,0.642769009237588,3.93591765506578e-12,1.01415478245528e-09,0.659439189435291,8.85254706373369e-13,3.42150944013307e-10,-0.122878280677611,0.0469965280952908,0.10684798887547,0.00125740397005894,0.550800043087596,0.788053537029536,8.81381088668746e-07,7.57008423934378e-05,0.040231601103136,0.640660865874676,0.88891109634183,-0.0162483241347384,0.822658324947892,0.99915309616834,-0.106414051797082,0.789266235894503,0.88776033861591
"BCL2L1",0.165412799670847,0.128433582928656,0.232503886660073,0.0920062290696274,0.443739347072282,0.596540026585868,0.269005233807971,0.0338124806036639,0.114170409532861,0.145876019507804,0.161715812836694,0.266994948050679,0.052555334021564,0.603435571790232,0.785278951168097,-0.000848760577237191,0.31050180907002,0.495904748783317,0.154214154154821,0.465329494329232,0.996217677044312,0.314543891000226,0.403478413422646,0.999207297401817,0.1261732627966,0.203591276537182,0.320521500536134,0.165962954571204,0.119788194538351,0.222053415774929,0.177658201225551,0.102248264988879,0.19563838820892,0.0167985741614756,0.797189711616558,0.867926263492394,0.0044276324469352,0.0454671152221598,0.201988965900744,0.629624016839389,0.682607805072717,0.393151093503909,3.7561309428246e-05,0.0145174460940171,0.0567857069322758,0.507869104662477,0.998800064188085,1.69145070515816,0.000161651297830716,0.00171173223593347
"APBB1IP",0.0746245577625601,0.284524000365613,0.411867139106028,-0.0100201157933387,0.897367751828871,0.949967494926674,0.00577098932339521,0.944683423440339,0.95676081922675,0.234795368057438,0.0019464790089875,0.00808939932229752,0.150805680433188,0.0378399521732478,0.158109637999571,0.00225742565362823,4.27191009044335e-05,0.00103193328122272,0.0372395463739011,0.779583449951788,0.996217677044312,0.0264298219273187,0.911241476557197,0.999207297401817,0.0822028382733915,0.222590738778099,0.340718101139546,0.0787032211214246,0.249704468964526,0.382220900018967,0.075429353049902,0.272996679832541,0.399558615092018,-0.147336573672717,0.000836272752022415,0.00525560030336038,-6.41094109738885e-05,0.966182248936635,0.978304727024644,0.0290586397468116,0.0654878382632227,-0.0469565394938395,0.472511972959278,0.835630629812893,0.0571504658790697,0.299919005313867,0.998800064188085,-0.375677241903219,0.211918501781037,0.418959084083738
"CD80",0.166221075442794,0.0473489593346612,0.109255956912517,0.130666264039564,0.13956457538184,0.268366708383489,0.206302413505715,0.0334528478430493,0.113916525914877,0.230042811928906,0.0133609402186937,0.0376934554344898,-0.035064534843835,0.642312551154249,0.813375497322866,-0.00174481329223082,0.00631920316694279,0.0315144777293341,0.20666869503734,0.199429004661342,0.996217677044312,-0.406652422847218,0.156774048727827,0.999207297401817,0.148290042985205,0.068890603676494,0.151285331369119,0.168956409396538,0.0413122991523058,0.100212330361934,0.150570869709518,0.0725337078069942,0.149915925494135,-0.103742494986319,0.0545549801745092,0.117543376121699,0.000343664153341265,0.851742000923676,0.944614873334293,0.0195828107621727,0.0493078590200636,-0.020746303124459,0.794099297350797,0.945822429664354,-0.0204635187151435,0.7753746669171,0.998800064188085,1.42156796843107,8.78999509229228e-05,0.0010959139042487
"AKT3",-0.0626223625996577,0.274482931103756,0.405687109676672,-0.0423896947475587,0.505582405377273,0.653958186022932,-0.0650040575873936,0.31277468182186,0.472216462984956,-0.126755655666914,0.0690602958012948,0.140853848692351,0.032279871088065,0.617667819715414,0.797410504998933,9.94541115506138e-05,0.797130998603506,0.887870694409957,-0.0948638921294896,0.364721621886904,0.996217677044312,-0.0907811613543116,0.626101733579964,0.999207297401817,-0.043295227718301,0.408441702265605,0.536036393635505,-0.0649078093753461,0.245481255855098,0.378756508534911,-0.0677864521033151,0.231838830887898,0.353368563461977,-0.0455065534849979,0.187149736810456,0.303284583971662,-0.00263012804780649,0.0244312985886812,0.12695932296978,0.0129527587635668,0.0357588661579898,0.0490493771226098,0.287201321493126,0.778932717908696,-0.0195373986086583,0.658299877899309,0.998800064188085,-0.472185533346302,0.0209902353309381,0.0756617097924401
"PTGER2",-0.379906658550868,1.9061193762038e-12,4.9114342593518e-10,-0.450129061486253,3.2400271319151e-12,1.25227048648518e-09,-0.283753047121611,2.53963326824617e-06,0.000130875767756952,-0.336918710973641,3.37372553617214e-07,1.08662076644211e-05,-0.20432242143723,0.000885055240270293,0.0162892309697366,0.00157469220500832,0.000104814289138756,0.00176133577183171,0.117739952106295,0.221027897990977,0.996217677044312,-0.0439779637957977,0.797083276986603,0.999207297401817,-0.335352488402623,2.73239903527371e-10,7.04048151422193e-08,-0.364964955454898,1.33378549062846e-11,2.5775404606395e-09,-0.372004607371969,8.13065141445616e-12,1.57124838584365e-09,-0.0814538031300696,0.0290381353285955,0.0766091420102535,0.0046332377290044,0.000231840230715591,0.00373359371548233,0.00547941333583348,0.0197924603205574,0.097068926215614,0.0471117958896507,0.63339734537278,0.0830691471189,0.0674660835786955,0.998800064188085,-0.781795327819515,0.000429360859520491,0.00345724942093062
"CDK4",0.00705193132023974,0.884228602836302,0.930968414374371,0.00159586359451057,0.977955430416246,0.985580708849527,-0.0187739028544015,0.693550476479997,0.788102596736659,-0.0184446509649467,0.756605079358391,0.824902293856187,0.136683796226413,0.00762976824880745,0.0634173210357867,0.00105708295823122,0.00639788173969279,0.0317023242614264,-0.0381196384965091,0.680819096871166,0.996217677044312,-0.042472562730753,0.796998107056026,0.999207297401817,0.039077601740082,0.400304776909723,0.528949730856779,-0.00603616585925338,0.901162298784277,0.933778092440009,0.000710339202649267,0.988419802653453,0.992619461984567,-0.0619530945033172,0.049007558027713,0.109763025507519,-0.00254007724745352,0.0173464603859862,0.0982864161394681,0.131852049736352,0.194878842153346,0.0495518938502931,0.256322026035323,0.776388552435386,-0.0372063727260204,0.361594474465265,0.998800064188085,-0.189048311840912,0.374016201201383,0.601069695485799
"FOS",0.18359886308902,0.314695882809436,0.445530984270501,-0.0340658536973073,0.857862856041498,0.929064595682258,0.288965652705167,0.121989059939637,0.252808427167129,0.54388560830288,0.00468905852093221,0.0161095210519138,0.437511340212441,0.0172427332304286,0.0936394264002565,0.00390161087368372,0.0075207879828291,0.034811791082197,0.148866262917926,0.674050571159624,0.996217677044312,-0.286884466684778,0.649237525821434,0.999207297401817,0.249868618330489,0.141818883458163,0.249402391640053,0.180530906239109,0.310925394128293,0.444261237821017,0.187878401778574,0.296107640074702,0.425448337876849,-0.10143787990945,0.358814289985602,0.490371087305038,0.00375320754966465,0.317523296302637,0.621381033017565,0.328867799532413,0.408049452710362,-0.200483212919929,0.221362666056399,0.753803263707473,-0.17867854241848,0.176419241207066,0.998800064188085,0.683286281658145,0.3695428967261,0.601069695485799
"PXN",0.0983261272814983,0.136247130683018,0.243794055597159,0.0285044320011821,0.700089919071268,0.819554695540509,0.0751027294988185,0.269179169404203,0.425850399312698,0.257080180366542,0.000704950357782989,0.00365722568165269,0.061117104065966,0.31566048777835,0.555821314470761,0.00102635535720948,0.0420857944853211,0.118299342316921,0.0103906429354604,0.933973944637783,0.996217677044312,0.121109167017449,0.588086581276172,0.999207297401817,0.0913110649542997,0.130619004705921,0.236460165427816,0.105775211217064,0.101291803236337,0.19623700225987,0.103333947694551,0.11495938090242,0.215166105175715,-0.00879567932872422,0.823488084230399,0.88584326082082,0.00207775381030105,0.12016229882249,0.37543235840872,0.546168283890542,0.610981307449188,-0.022593072752315,0.685799438368425,0.905446631872133,0.0679553043169169,0.163485222945252,0.998800064188085,-0.108623031606641,0.683084825273689,0.821189066775368
"ZAP70",0.222292583244569,0.00153326026385559,0.00764651731587335,0.175777200150654,0.0239639264006576,0.0787172769149089,0.151849105879451,0.0433635518384111,0.134650175881443,0.292894162222108,0.000440877744284018,0.0025244333061596,0.179014066551477,0.0174438258753388,0.0936394264002565,-5.82968784176537e-05,0.915972966207813,0.962020520215543,0.020522688793865,0.877023219329244,0.996217677044312,-0.0205660007475013,0.930654119824924,0.999207297401817,0.216350713783772,0.000876426035417649,0.00524961515328342,0.216541129014613,0.00196624367324701,0.00968093222560471,0.226046254697408,0.00111663964113409,0.00571630756686526,-0.0288607011678588,0.507000538980935,0.640378131752063,-0.00367932789421922,0.0123525455044837,0.0806191943925502,0.00136246106345114,0.00774398825035095,0.0981545142542549,0.101785246795052,0.657964885492771,0.0646131493438732,0.237130748851528,0.998800064188085,-1.10646578546624,0.000117860957662158,0.00134131160375521
"APOL6",-0.127901893256631,0.0747791200962639,0.156227729282195,-0.143817045119628,0.0708148154572023,0.168950161569189,-0.127054700986441,0.181901560064664,0.337194019016752,-0.140263870985718,0.112813103589388,0.204226063406551,-0.13738385910661,0.0821244141255549,0.256040152281748,-0.000481153184782868,0.244572106970652,0.424452624760947,0.124747317594148,0.339196985106872,0.996217677044312,0.151786105418861,0.513686285658131,0.999207297401817,-0.131572050662443,0.0450421843011333,0.105828597157374,-0.132457403397081,0.0607069931531515,0.134815366732237,-0.118151813091606,0.0962586633516903,0.187898855481961,-0.132698703831586,0.00300592405684668,0.013509181953154,0.00344433097183279,0.0238095521066213,0.126633031495879,0.000170859491766728,0.00198366550571959,0.0112294883585749,0.843776109841275,0.957338429537803,0.0589440845056337,0.280971129741236,0.998800064188085,0.0225157123220238,0.923025310603059,0.974203247814909
"CCL22",0.0579746348070999,0.473889276156878,0.597277171155788,0.0595503004451477,0.501532125131171,0.652667226812113,0.0587212237416223,0.580636026991093,0.710176659595118,0.122766050367366,0.0874873023327848,0.169918805787042,0.0775338588059082,0.322982063738609,0.561824215695109,0.000436204501517103,0.505350001810495,0.677011354245256,0.175150916435958,0.261752352248778,0.996217677044312,-0.0689085626712386,0.803933721231845,0.999207297401817,0.065827655518062,0.380746292160983,0.510081254489498,0.0530439800363345,0.504721105041474,0.624239062715296,0.0615713459321372,0.456409531647541,0.580270670992679,-0.0462918755917609,0.354851473878445,0.487211703921914,0.00293669766112836,0.083487137620638,0.291892121782376,0.817546589627095,0.841496023677423,0.0135774459996333,0.845925948743272,0.957338429537803,0.0925045908023699,0.123856084646412,0.998800064188085,-0.603810210576507,0.0834382149741303,0.22012880605803
"TNFRSF10B",0.167412748665098,0.000581795122734764,0.00352282989837889,0.166228857240137,0.00325344893323766,0.0197738936142292,0.0856319659653512,0.102855458831367,0.226860951495256,0.219675119872611,0.000840854984860316,0.00424824119801977,0.0107911243033986,0.830222961033131,0.92209106349682,-0.000782448915096485,0.0399118235662625,0.113425880943827,0.0648014197842578,0.4647201848733,0.996217677044312,0.30056824487657,0.0583195639241167,0.999207297401817,0.128168495444129,0.00718896890310741,0.026212608311802,0.16162661709925,0.000849053589085047,0.00529289051905437,0.174114971215465,0.000384080088530485,0.00251605007147513,-0.00328497170404766,0.921743298937124,0.956386886116063,0.00447132018844458,6.672542657437e-05,0.00151702219829377,0.000198316860488727,0.00212915184941369,0.0251665741625982,0.548686572375616,0.849969379652007,0.00406736940630155,0.921905997164662,0.99915309616834,0.259629763854154,0.205687212340492,0.41555470419514
"GNS",-0.0805088735115568,0.0423281455274857,0.100675866131528,-0.0877679912176491,0.0361095778379651,0.105550732694666,-0.0729694144983909,0.0928833122172225,0.216261446819015,-0.106860805695193,0.0179867593385721,0.0477792610608805,-0.0618082072891073,0.179552884539989,0.402302549998295,0.000233390864753311,0.454115293011927,0.633630183209783,-0.0434209277352376,0.56520811577776,0.996217677044312,0.0757774054250838,0.573266911552299,0.999207297401817,-0.0829679514804625,0.0245019064137256,0.0662236841182164,-0.0799376028770832,0.0422150088191948,0.10165794958641,-0.0748171549342749,0.0577452932709508,0.125738342812521,-0.00973667890222091,0.693725997895849,0.79536574086481,0.0022280394360719,0.00763432964520624,0.0573629981912257,0.00494098573513268,0.0185406891905707,-0.0072838077096919,0.832284624722941,0.957338429537803,-0.0185311386671111,0.563628876567666,0.998800064188085,-0.128432636171496,0.443909707157371,0.665004270605907
"RACK1",0.266320918083153,7.21468655606306e-05,0.000785486296878415,0.178900747531786,0.00437423604443448,0.0241520318739132,0.238036852512296,0.000928009329609095,0.00864278568419073,0.400822187033705,4.42337345489907e-06,7.7710629105386e-05,0.103583435142385,0.0562476685030903,0.203897041830981,-0.000545924331406829,0.333720181868082,0.526460613436791,0.13755188758836,0.290867922036874,0.996217677044312,0.0367638938807063,0.873903379198588,0.999207297401817,0.231100378101386,0.000219707705658914,0.00182617265026172,0.26118604735227,0.000124168709263975,0.00135186496142328,0.268502452586908,5.65560616623777e-05,0.000615744164296028,0.0592133835339248,0.161270387005942,0.267515041106423,-0.00153244513725125,0.286226487672452,0.591343368682746,0.00774300362924583,0.0239413672216281,0.0334780294120393,0.585214250834448,0.868074704625588,0.018208511600889,0.7259871931388,0.998800064188085,-0.574987042969476,0.0422452173730041,0.13227964103978
"CXCL3",0.0173895612603202,0.847797225742911,0.906427739279765,-0.0122839629378973,0.8990144493046,0.949967494926674,0.0631226685166118,0.568787593589259,0.704603861930285,0.0747100925805545,0.521374523014684,0.636686423839417,-0.0576861545319107,0.537507569207087,0.735386461941731,-0.000184283177191094,0.827665390150438,0.906211539074063,0.190480168533787,0.284600762977547,0.996217677044312,0.265788670469828,0.401760100724148,0.999207297401817,0.0312371094034502,0.746986780999055,0.829627559931422,0.0276952342205341,0.756644339493233,0.844424846502567,0.0164966651738927,0.85323218496008,0.908133968148152,0.0682440009945849,0.275334608290167,0.403858922596393,0.00280633520834615,0.186477250920217,0.466494870425008,0.513975949874562,0.581703381043977,0.0158854067383694,0.870920224317176,0.962725373974846,-0.0263353711609771,0.742447588305835,0.998800064188085,2.24374225652009,4.48978684066883e-07,2.08070586983406e-05
"HSP90AB1",0.31944340632646,2.71508268838798e-07,1.10460995690732e-05,0.226418882338873,1.29337373420484e-05,0.000499888948270169,0.292907212445828,1.21859189165947e-05,0.000448557872501319,0.415702064951647,2.04062967395699e-07,8.30214072615132e-06,0.228798975017555,0.00052848287316393,0.0132646319168751,-0.00021885331332353,0.67232542131177,0.810776210099841,0.0448470234392,0.707278028889278,0.996217677044312,0.0587174501683001,0.782604069548725,0.999207297401817,0.304582107157606,2.88523670693038e-07,1.39392998403574e-05,0.308848422340682,4.74062487470095e-07,2.03583501563546e-05,0.312638571950995,3.71404009466827e-07,1.30497863326299e-05,-0.00851053549130415,0.830142353723603,0.888228445930747,-0.00192977568329225,0.15150741264226,0.421277805656357,0.000465895849246228,0.00353075972026799,-0.0795207486676675,0.182312483762239,0.737840575645083,-0.0706765632846954,0.139791284248951,0.998800064188085,-0.180606394775371,0.507985189055018,0.706896832144651
"GLA",0.0603198493489814,0.302043083506668,0.433976400651774,0.04656247446666,0.476511338122469,0.626434123075967,0.101720144778403,0.114147015081254,0.241080990868332,0.0450052317545335,0.556265939660453,0.666656699779117,0.0959132636503769,0.131419534025498,0.337499334889401,0.000417999473765482,0.371886576657489,0.560367102838673,0.00872133550657455,0.938679036170102,0.996217677044312,0.0665733054676673,0.741793645935398,0.999207297401817,0.0772370631464408,0.200350391401483,0.316923707533128,0.0561254297815486,0.325965777347371,0.459815693291412,0.0563290345516908,0.33038132201945,0.456860039214731,-0.0284712016628024,0.472281136489373,0.607883251592693,0.00223468805889639,0.096160625342351,0.326018260480866,0.0502558908739905,0.0951734948596391,-0.0866839039402229,0.0868227220570334,0.656442068479941,-0.0814795056069465,0.112941527439425,0.998800064188085,0.366222470291136,0.144565264428477,0.323909998270182
"ALPK1",-0.0533185957165027,0.529938439740811,0.649195584658712,-0.110659697407499,0.240863605183078,0.384685055385371,-0.13546344477301,0.149188371783184,0.295699003560004,0.114252480529866,0.208125436650088,0.324356779295399,0.0807952167813116,0.321364709794773,0.561824215695109,0.00271098346380063,1.21553230071459e-05,0.00039150269518849,0.111632970425703,0.498416717141618,0.996217677044312,-0.0236989471982768,0.935672528170246,0.999207297401817,-0.0301010885974733,0.705910078637389,0.800100426373463,-0.0328164580100314,0.696160055854137,0.797232182481849,-0.0533425116581784,0.523557700049277,0.646501760603979,-0.159402872695699,0.00228594491926871,0.0109661839807341,0.00226829267817645,0.204198623890802,0.494813593315328,0.234428355812949,0.306621182814568,-0.108275766513664,0.138604145259568,0.688612499663168,0.0767828618776428,0.273147312878214,0.998800064188085,-0.420510119437683,0.230310658196424,0.44457551107939
